,shop_id,address,城市,company_registered_address,abbreviation,name,总计,通过数,拒绝数,接受数,接受金额,longitude,latitude
141,19211183,杭州市浙江省杭州市江干区新风路685/687/689号,杭州市,浙江省杭州市江干区新风路685/687/689号,浙美好分,杭州昕微医疗美容诊所有限公司,13,1,12,1,10000.00元,30.29283,120.20636
142,19211185,杭州市杭州市江干区旺座中心1幢1801室,杭州市,杭州市江干区旺座中心1幢1801室,杭州佰丽,杭州佰丽医疗美容诊所有限公司,263,127,136,124,2421810.00元,30.261089,120.207428
143,19211186,武汉市武汉市武昌区中南路2-6号工行广场B座F层A室,武汉市,武汉市武昌区中南路2-6号工行广场B座F层A室,鄂美来医,武汉市武昌区美来医疗美容门诊部,289,175,114,175,2788538.00元,30.53535,114.33215
144,19211187,成都市成都市十二桥37号新一号,成都市,成都市十二桥37号新一号,川驻颜医,金牛区驻颜医学美容门诊部,139,86,53,86,1107013.00元,30.65984,104.10194
145,19211188,杭州市浙江省杭州市西湖区西溪路535号,杭州市,杭州市西湖区西溪路535号,杭馨尚美,杭州馨尚健康管理有限公司西溪路医疗美容诊所,11,1,10,1,19000.00元,30.2712,120.11684
146,19211189,成都市成都市武侯区黉门街4号,成都市,成都市武侯区黉门街4号,川美立方,成都美立方医疗美容医院有限公司,144,73,71,70,1009918.00元,30.64495,104.06347
147,19211190,成都市武侯区置信路2号附19号,成都市,武侯区置信路2号附19号,川臻尚美,成都武侯臻尚美瑞医疗美容诊所有限公司,232,124,108,118,2498951.00元,30.64791,104.02142
148,19211191,成都市成都市武侯区大石西路239号,成都市,成都市武侯区大石西路239号,川成都医,成都医美整形门诊部有限公司,20,12,8,11,185900.00元,30.65129,104.02394
149,19211193,成都市成都市青羊区大安西路47号整栋,成都市,成都市青羊区大安东路47号,川正好,成都正好医学美容门诊部有限公司,117,52,65,47,879574.00元,30.67714,104.07256
150,19211194,长沙市长沙市岳麓区咸嘉湖西路67号佳兴国际广场公寓111号,长沙市,长沙市岳麓区咸嘉湖西路67号佳兴国际广场公寓111号,湘德尔美,湖南德尔美客医疗美容有限公司,231,108,123,108,2460776.00元,28.21227,112.93154
151,19211195,武汉市武昌区武珞路442号中南国际城AB座2层1室,武汉市,武昌区武珞路442号中南国际城AB座2层1室,鄂美丽尔,武汉美丽尔医疗美容门诊部(普通合伙),99,21,78,21,380900.00元,30.53444,114.32984
152,19211196,成都市成都武侯区科华北路65号四川大学科研综合楼A座2303,成都市,成都市武侯区科华北路65号四川大学科研综合楼A座2303,川美雅娜,成都武侯美雅娜医疗美容门诊部有限公司,16,10,6,10,228000.00元,30.63065,104.07657
153,19211197,深圳市深圳市罗湖区笋岗街道笋岗东路3012号中民时代广场二层西201室A区，202室,深圳市,广东省深圳市,深韩美尔, 深圳韩美尔医疗美容门诊部有限公司,24,5,19,5,112500.00元,22.55675,114.10535
154,19211198,"成都市成都青羊区金河路59号尊城国际1单元13楼14,15号",成都市,成都市青羊区百花潭路8号5层502室,蒂亚丽莎,成都市蒂亚丽莎健康管理有限公司,5,2,3,2,22550.00元,30.66027,104.05474
155,19211199,成都市成都市青羊区鼓楼南街117号6层603-606,成都市,成都市青羊区鼓楼南街117号3号，C号，D号,川维莎芬,成都维莎芬医疗美容有限公司,251,201,50,200,4216960.00元,30.6632,104.07211
156,19211200,武汉市武汉武昌区积玉桥街临江大道98号万达广场（二期）1栋1-3层002室,武汉市,武汉武昌区积玉桥街临江大道98号万达广场（二期）1栋1-3层002室,鄂奥黛丽,武汉奥黛丽医院管理有限公司,128,55,73,54,946380.00元,30.56499,114.30906
157,19211201,成都市成都市青羊区通顺桥街2号2层202-3,成都市,成都市青羊区通顺桥街2号2层202-3,联和智悦,成都青羊区联和智悦医疗美容诊所有限公司,7,4,3,4,19182.00元,30.67169,104.07435
158,19211202,成都市成都市金牛区蜀汉路89号,成都市,成都市金牛区蜀汉路89号,川蜀尚蓉,金牛区蜀尚蓉雅美容整形门诊部,92,44,48,43,644507.00元,30.68367,104.02846
159,19211204,杭州市杭州市拱墅区莫干山路735号,杭州市,杭州市拱墅区莫干山路735号,zmyy,杭州占美医疗美容诊所有限公司,10,8,2,8,109900.00元,30.29738,120.13801
160,19211205,佛山市佛山市禅城区汾江中路43号104铺,佛山市,佛山市禅城区汾江中路43号104铺,粤梦露医,佛山市禅城区梦露医学诊所,32,8,24,8,158820.00元,23.0384,113.10893
161,19211206,深圳市深圳市罗湖区黄贝街道北斗路文华花园B型裙楼三楼301-305室,深圳市,深圳市罗湖区黄贝街道北斗路文华花园B型裙楼三楼301-305室,深圳艾妍,深圳艾妍医疗美容门诊部有限公司,41,11,30,11,195000.00元,22.54467,114.136124
162,19211207,深圳市深圳市罗湖区南湖街道深南东路3001号金城大厦地下商场二座地下2号及二楼,深圳市,广东省深圳市,深圳协同,深圳协同医疗美容门诊部,449,203,246,202,3439499.00元,22.54345,114.12205
163,19211208,深圳市深圳市罗湖区南湖街道人民南路3023号中旅大厦一楼,深圳市,广东省深圳市,深圳悦己,深圳悦己医疗美容门诊部有限公司,18,3,15,3,43000.00元,22.54271,114.11853
164,19211209,重庆重庆市渝北区洋河东路1号揽胜国际广场三楼,重庆,重庆市渝北区洋河东路1号揽胜国际广场三楼,重庆时光,重庆时光整形美容医院有限公司,133,62,71,60,1147076.00元,29.584538,106.547118
165,19211210,重庆重庆市北部新区金开大道1590号两江盛景第一层3-11号,重庆,重庆市北部新区金开大道1590号两江盛景第一层3-11号,渝奥黛丽,重庆医美奥黛丽实业有限公司美容专科医院,142,86,56,84,1992060.00元,29.67583,106.56531
166,19211211,南京市南京市玄武区中山路132号凯润金城05幢5层,南京市,南京市玄武区中山路132号凯润5幢5层,宁曼陀罗,南京玄武曼陀罗医疗美容诊所有限公司,54,39,15,38,564800.00元,32.0478,118.78443
167,19211212,武汉市武汉市江岸区永清街解放大道1340号2-4号商铺,武汉市,武汉市江岸区永清街解放大道1340号2-4号商铺,鄂美基元,武汉市江岸区美基元医疗美容门诊部,11,1,10,1,10348.00元,30.60946,114.30707
168,19211213,武汉市湖北省武汉市硚口区航空路13号,武汉市,湖北省武汉市硚口区航空路13号,鄂同济医,华中科技大学同济医学院医院,20,4,16,4,73460.00元,30.58126,114.26284
169,19211214,"成都市成都市武侯区盛丰路30号2栋2层附201,202号",成都市,"成成都市武侯区盛丰路30号2栋2层附201,202号",川欢颜,成都焕颜医疗美容门诊部有限责任公司,9,3,6,3,57200.00元,30.63665,104.0195
170,19211215,深圳市深圳市罗湖区南湖街道深圳火车站大楼C区2楼东面，4楼东面及5楼,深圳市,广东省深圳市,深盛美佳,深圳市八福贸易有限公司盛美佳门诊部,325,154,171,154,3251501.00元,22.53219,114.117813
171,19211216,长沙市长沙市开福区湘江中路一段160号复地崑玉府S栋109、114号,长沙市,长沙市开福区湘江中路一段160号复地崑玉府S栋109、114号,湘美槿医,长沙市开福区美槿医疗门诊部,25,11,14,10,181000.00元,28.210205,112.977097
172,19211217,成都市成都市锦江区春熙路西段19号1栋6号,成都市,成都市锦江区春熙路西段19号1栋6号,川悦己,成都锦江悦己医疗美容门诊部有限公司,8,1,7,1,6800.00元,30.65506,104.07615
173,19211218,深圳市深圳市福田区华富街道彩田路3030号橄榄鹏苑一期一、二层东侧,深圳市,深圳市福田区华富街道彩田路3030号橄榄鹏苑一期一、二楼东侧,深圳晨曦,深圳晨曦医疗美容门诊部有限公司,67,31,36,31,610685.00元,22.54317,114.06931
174,19211219,深圳市深圳市罗湖区嘉宾路20号爵士大厦11B03、05/06/17/18/09/20,深圳市,广东省深圳市,深圳妍熙,深圳妍熙医疗美容门诊部有限公司,68,21,47,21,434480.00元,22.53967,114.11491
175,19211220,深圳市深圳市罗湖区南湖街道东门南路3007号3-4层,深圳市,深圳市罗湖区南湖街道东门南路3007号3-4层,深圳金丽,深圳金丽医疗美容门诊部有限公司,31,8,23,7,88600.00元,22.54237,114.12234
176,19211221,深圳市深圳市罗湖区东门街道东门中路九龙城广场6层2A,深圳市,广东省深圳市,深圳协恩,深圳协恩医疗美容门诊部有限公司,23,6,17,6,61588.00元,22.54578,114.121521
177,19211222,成都市成都市青羊区二环路西一段89号12栋2楼1号,成都市,成都市青羊区二环路西一段89号12栋2楼1号,川花田医,成都花田医学美容门诊部有限公司,27,15,12,15,177646.00元,30.65528,104.02143
178,19211223,上海上海市汉口路691号,上海,上海市黄浦区汉口路691号,沪鹏爱,上海鹏爱医疗美容门诊部有限公司,100,50,50,50,1073550.00元,31.23332,121.47746
179,19211224,南京市南京市秦淮区中山东路18号3007、3008、3009、3010,南京市,南京市秦淮区中山东路18号3007、3008、3009、3010,南京美梯,南京美梯医疗美容有限公司,53,30,23,27,655700.00元,32.04133,118.78589
180,19211225,"成都市成都市青羊区二环路西二段19号1栋3单元808,809,810号",成都市,"成都市青羊区二环路西二段19号1栋3单元808,809,810号",川美人汇,成都美人汇医疗美容有限公司,53,10,43,10,322500.00元,30.66397,104.02095
181,19211226,长沙市岳麓区枫林路东侧001号,长沙市,岳麓区枫林路东侧001号,湘卓而美,长沙市卓而美医疗美容有限公司,20,10,10,10,173140.00元,28.201929,112.942383
182,19211227,深圳市深圳市宝安区西乡街道宝安大道3180、3186、3188、3220号,深圳市,深圳市宝安区西乡街道宝安大道3220号,深圳同仁,深圳美加美医疗美容门诊部,69,23,46,23,385182.00元,22.57509,113.87223
183,19211228,长沙市芙蓉区八一路10号天佑大厦201号,长沙市,芙蓉区八一路10号天佑大厦201号,湘美德思,长沙美德思医疗美容有限公司,21,4,17,3,49200.00元,28.197518,113.010172
184,19211230,深圳市深圳市南山区南山街道创业路东方雅居01-02层商场A2F,深圳市,广东省深圳市,深圳多美,深圳市多美美诺医疗美容门诊部有限公司,7,0,7,0,0.00元,22.514891,113.932877
185,19211231,宁波市鄞州区百丈东路22、24、26号,宁波市,鄞州区百丈东路22、24、26号,宁胡继来,宁波鄞州胡继来医疗美容诊所,86,57,29,56,947840.00元,29.86369,121.56969
186,19211232,成都市成都市龙腾西路3号丽景华庭2期5-1-209号商铺,成都市,成都市龙腾西路3号丽景华庭2期5-1-209号,川艾米丽,武侯区艾米丽医疗美容门诊部,4,0,4,0,0.00元,30.65168,104.00917
187,19211233,南京市南京市白下区中山东路18号2室2层08,南京市,南京市白下区中山东路18号2室2层08,南京侨台,南京侨台美容有限责任公司秦淮第三诊所,9,6,3,6,64500.00元,32.04133,118.78589
188,19211234,深圳市深圳市罗湖区南湖街道和平路1197号,深圳市,深圳市罗湖区南湖街道和平路1197号,深圳幸福,深圳幸福医疗美容门诊部有限公司,110,35,75,35,549380.00元,22.53853,114.1153
189,19211235,"深圳市深圳市罗湖区东门街道东门人民二横街2号UCT商场4006,4007",深圳市,深圳市罗湖区东门街道东门人民二横街2号UCT商场4006,深圳美丝,深圳市美丝医疗美容门诊部有限公司,237,77,160,77,1343312.00元,22.54644,114.12066
190,19211236,武汉市武汉市东湖生态旅游风景区八一路延长线特1号,武汉市,武汉市东湖生态旅游风景区八一路延长线特1号,鄂楷恩医,武汉楷恩医疗美容医院有限公司,67,17,50,17,206900.00元,30.4287,114.31744
191,19211237,宁波市鄞州区中河街道四明城市广场34号,宁波市,宁波市鄞州区中河街道四明城市广场34号,宁波艾米,宁波市鄞州艾米医疗美容门诊部公司,269,173,96,173,3333393.00元,29.82679,121.55658
192,19211239,深圳市深圳市罗湖区南湖街道深南东路2071号安装大厦1座2楼,深圳市,深圳市罗湖区南湖街道深南东路2071号安装大厦1座2楼,深圳广尔,深圳广尔美丽医疗美容门诊部有限公司,759,417,342,416,8009743.00元,22.54402,114.12508
193,19211240,杭州市杭州市下城区中山北路290号,杭州市,杭州市下城区中山北路290号,杭州瑞丽,杭州瑞丽医疗美容医院有限公司,228,107,121,103,1856605.00元,30.26485,120.1689
194,19211241,宁波市宁波海曙区辛殿璐858号,宁波市,宁波市新典路858号,宁波初美,宁波海曙初美医疗美容诊所有限公司,151,50,101,50,1020260.00元,29.85957,121.55084
195,19211242,武汉市武汉市江汉区香港北路326号C1-12,武汉市,武汉市江汉区香港北路326号C1-12,鄂臻美,武汉江汉臻魅医疗美容门诊部,7,4,3,4,53050.00元,30.61169,114.27394
196,19211243,宁波市宁波海曙区新典路554号,宁波市,宁波海曙区新典路554号,宁波丽星,宁波海曙丽星医疗美容门诊部有限公司,228,71,157,71,1383420.00元,29.857556,121.518657
197,19211244,长沙市湖南省长沙市天心区人民西路155号佳龙湾新寓301号,长沙市,湖南省长沙市天心区人民西路155号佳龙湾新寓301号,湘贝碧斐,长沙贝碧斐丝医疗美容有限公司,5,1,4,1,35000.00元,28.18863,112.97342
198,19211245,佛山市乐从镇乐从社区居民委员会映翠北路2号乐从风度花园9座102号，9座105号之一至之四,佛山市,乐从镇乐从社区居民委员会映翠北路2号乐从风度花园9座102号，9座105号之一至之四,粤素研医,佛山顺德乐从素研医疗美容门诊部有限公司,39,31,8,30,360000.00元,22.94776,113.08318
199,19211246,深圳市深圳市罗湖区东门街道新园路深圳戏院中海商城三楼,深圳市,深圳,深圳美度,深圳市罗湖区美度医疗美容门诊部,403,232,171,231,4753320.00元,22.54567,114.11702
200,19211247,成都市成都市锦江区红星中路二段2号,成都市,成都市锦江区红星中路二段2号,伊莎贝拉,成都锦江伊莎贝拉医疗美容门诊部有限公司,176,114,62,113,2096290.00元,30.661011,104.08374
201,19211248,宁波市宁波市江北区环城北路西段728号,宁波市,宁波市江北区环城北路西段728号,nbhm,宁波江北韩美医疗美容门诊部有限公司,86,23,63,23,294539.00元,29.89623,121.53386
202,19211249,宁波市海曙区吴家路58号,宁波市,海曙区吴家路58号,宁方振玉,宁波海曙方振玉医疗美容诊所,69,42,27,42,609480.00元,29.84908,121.51376
203,19211250,成都市成都市锦江区一环路东五段55号阳光新业大厦1栋21楼2号,成都市,成都市锦江区一环路东五段55号阳光新业大厦1栋21楼2号,川派瑞思,成都锦江派瑞思医疗美容诊所有限公司,62,31,31,30,670070.00元,30.64362,104.090782
204,19211251,武汉市武汉市武昌区武珞路114号,武汉市,武汉市武昌区武珞路114号,鄂明星医,武汉市武昌区明星医疗美容门诊部,176,97,79,95,1678420.00元,30.54013,114.31333
